Handle	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
ESOUND_DROGNAN_ACT2_GOSSIP_7	3791	act2\drognan\dro_act2_gossip_07.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_GOSSIP_8	3792	act2\drognan\dro_act2_gossip_08.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_GOSSIP_9	3793	act2\drognan\dro_act2_gossip_09.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_GOSSIP_SOR	3794	act2\drognan\dro_act2_gossip_sor.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_INTRO	3795	act2\drognan\dro_act2_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_INTRO_SOR	3796	act2\drognan\dro_act2_intro_sor.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q1_AFTER	3797	act2\drognan\dro_act2_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q1_EARLY	3798	act2\drognan\dro_act2_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q1_SUCCESS	3799	act2\drognan\dro_act2_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q3_AFTER	3800	act2\drognan\dro_act2_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q3_EARLY	3801	act2\drognan\dro_act2_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q3_SUCCESS	3802	act2\drognan\dro_act2_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q4_AFTER	3803	act2\drognan\dro_act2_q4_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q4_EARLY	3804	act2\drognan\dro_act2_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q4_INIT	3805	act2\drognan\dro_act2_q4_init.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q4_SUCCESS	3806	act2\drognan\dro_act2_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q5_EARLY	3807	act2\drognan\dro_act2_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q5_SUCCESS	3808	act2\drognan\dro_act2_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q6_AFTER	3809	act2\drognan\dro_act2_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_DROGNAN_ACT2_Q6_SUCCESS	3810	act2\drognan\dro_act2_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_GREETING_1	3811	act2\elzix\elz_greetings.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_ELZIX_GREETING_2	3812	act2\elzix\elz_hello.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_ELZIX_GREETING_3	3813	act2\elzix\elz_hithere.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_ELZIX_GREETING_INACTIVE_1	3814	act2\elzix\elz_whatchaneed.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_ELZIX_GREETING_INACTIVE_2	3815	act2\elzix\elz_welcometodesertrain.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_ELZIX_GREETING_TIME_1	3816	act2\elzix\elz_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_ELZIX_GREETING_TIME_2	3817	act2\elzix\elz_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_ELZIX_GREETING_TIME_3	3818	act2\elzix\elz_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_ELZIX_ACT2_GOSSIP_1	3819	act2\elzix\elz_act2_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_GOSSIP_2	3820	act2\elzix\elz_act2_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_GOSSIP_3	3821	act2\elzix\elz_act2_gossip_03_q4.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_GOSSIP_4	3822	act2\elzix\elz_act2_gossip_04_q2.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_GOSSIP_5	3823	act2\elzix\elz_act2_gossip_05.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_GOSSIP_6	3824	act2\elzix\elz_act2_gossip_06.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_GOSSIP_7	3825	act2\elzix\elz_act2_gossip_07.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_GOSSIP_8	3826	act2\elzix\elz_act2_gossip_08.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_GOSSIP_9	3827	act2\elzix\elz_act2_gossip_09.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_GOSSIP_NEC	3828	act2\elzix\elz_act2_gossip_nec.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_INTRO	3829	act2\elzix\elz_act2_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_INTRO_NEC	3830	act2\elzix\elz_act2_intro_nec.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q1_AFTER	3831	act2\elzix\elz_act2_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q1_EARLY	3832	act2\elzix\elz_act2_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q1_SUCCESS	3833	act2\elzix\elz_act2_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q3_AFTER	3834	act2\elzix\elz_act2_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q3_EARLY	3835	act2\elzix\elz_act2_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q3_SUCCESS	3836	act2\elzix\elz_act2_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q4_AFTER	3837	act2\elzix\elz_act2_q4_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q4_EARLY	3838	act2\elzix\elz_act2_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q4_SUCCESS	3839	act2\elzix\elz_act2_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q5_EARLY	3840	act2\elzix\elz_act2_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q5_SUCCESS	3841	act2\elzix\elz_act2_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q6_AFTER	3842	act2\elzix\elz_act2_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_ELZIX_ACT2_Q6_SUCCESS	3843	act2\elzix\elz_act2_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_GREETING_1	3844	act2\fara\far_greetings.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_2	3845	act2\fara\far_hello.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_3	3846	act2\fara\far_blessingstoyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_INACTIVE_1	3847	act2\fara\far_howmayihelpyou.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_INACTIVE_2	3848	act2\fara\far_anhonortoserveyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_RETURN	3849	act2\fara\far_thankallthatsholy.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_TIME_1	3850	act2\fara\far_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_TIME_2	3851	act2\fara\far_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_GREETING_TIME_3	3852	act2\fara\far_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_1	3853	act2\fara\far_act2_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_2	3854	act2\fara\far_act2_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_3	3855	act2\fara\far_act2_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_4	3856	act2\fara\far_act2_gossip_07.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_5	3857	act2\fara\far_act2_gossip_08.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_6	3858	act2\fara\far_act2_gossip_09.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_7	3859	act2\fara\far_act2_gossip_11.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_8	3860	act2\fara\far_act2_gossip_12.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_GOSSIP_PAL	3861	act2\fara\far_act2_gossip_pal.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_INTRO	3862	act2\fara\far_act2_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_INTRO_PAL	3863	act2\fara\far_act2_intro_pal.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q1_AFTER	3864	act2\fara\far_act2_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q1_EARLY	3865	act2\fara\far_act2_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q1_SUCCESS	3866	act2\fara\far_act2_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q3_AFTER	3867	act2\fara\far_act2_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q3_EARLY	3868	act2\fara\far_act2_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q3_SUCCESS	3869	act2\fara\far_act2_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q4_AFTER	3870	act2\fara\far_act2_q4_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q4_EARLY	3871	act2\fara\far_act2_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q4_SUCCESS	3872	act2\fara\far_act2_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q5_EARLY	3873	act2\fara\far_act2_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q5_SUCCESS	3874	act2\fara\far_act2_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q6_AFTER	3875	act2\fara\far_act2_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_FARA_ACT2_Q6_SUCCESS	3876	act2\fara\far_act2_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_1	3877	act2\geglash\geg_buyyouadrink.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_2	3878	act2\geglash\geg_hey.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_3	3879	act2\geglash\geg_heythere.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_INACTIVE_1	3880	act2\geglash\geg_yes.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_INACTIVE_2	3881	act2\geglash\geg_huh.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_RETURN	3882	act2\geglash\geg_youbeentokurast.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_TIME_1	3883	act2\geglash\geg_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_TIME_2	3884	act2\geglash\geg_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_GREETING_TIME_3	3885	act2\geglash\geg_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_1	3886	act2\geglash\geg_act2_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_2	3887	act2\geglash\geg_act2_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_3	3888	act2\geglash\geg_act2_gossip_03.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_4	3889	act2\geglash\geg_act2_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_5	3890	act2\geglash\geg_act2_gossip_05.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_6	3891	act2\geglash\geg_act2_gossip_06.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_7	3892	act2\geglash\geg_act2_gossip_07.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_8	3893	act2\geglash\geg_act2_gossip_08.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_GOSSIP_BAR	3894	act2\geglash\geg_act2_gossip_bar.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_INTRO	3895	act2\geglash\geg_act2_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_INTRO_BAR	3896	act2\geglash\geg_act2_intro_bar.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q1_AFTER	3897	act2\geglash\geg_act2_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q1_EARLY	3898	act2\geglash\geg_act2_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q1_SUCCESS	3899	act2\geglash\geg_act2_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q3_AFTER	3900	act2\geglash\geg_act2_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q3_EARLY	3901	act2\geglash\geg_act2_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q3_SUCCESS	3902	act2\geglash\geg_act2_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q4_AFTER	3903	act2\geglash\geg_act2_q4_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q4_EARLY	3904	act2\geglash\geg_act2_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q4_SUCCESS	3905	act2\geglash\geg_act2_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q5_EARLY	3906	act2\geglash\geg_act2_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q5_SUCCESS	3907	act2\geglash\geg_act2_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q6_AFTER	3908	act2\geglash\geg_act2_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GEGLASH_ACT2_Q6_SUCCESS	3909	act2\geglash\geg_act2_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_GREETING_1	3910	act1\gheed\ghe_greetings.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_2	3911	act1\gheed\ghe_hello.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_3	3912	act1\gheed\ghe_letsdeal.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_INACTIVE_1	3913	act1\gheed\ghe_yes.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_INACTIVE_2	3914	act1\gheed\ghe_mayihelpyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_INACTIVE_3	3915	act1\gheed\ghe_whatchaneed.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_RETURN	3916	act1\gheed\ghe_goodtoseeyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_TIME_1	3917	act1\gheed\ghe_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_TIME_2	3918	act1\gheed\ghe_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_GREETING_TIME_3	3919	act1\gheed\ghe_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_1	3920	act1\gheed\ghe_act1_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_2	3921	act1\gheed\ghe_act1_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_3	3922	act1\gheed\ghe_act1_gossip_03.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_4	3923	act1\gheed\ghe_act1_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_5	3924	act1\gheed\ghe_act1_gossip_05.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_6	3925	act1\gheed\ghe_act1_gossip_06.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_GOSSIP_NEC	3926	act1\gheed\ghe_act1_gossip_nec.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_INTRO	3927	act1\gheed\ghe_act1_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_INTRO_NEC	3928	act1\gheed\ghe_act1_intro_nec.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q1_AFTER	3929	act1\gheed\ghe_act1_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q1_EARLY	3930	act1\gheed\ghe_act1_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q1_SUCCESS	3931	act1\gheed\ghe_act1_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q2_AFTER	3932	act1\gheed\ghe_act1_q2_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q2_EARLY	3933	act1\gheed\ghe_act1_q2_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q2_SUCCESS	3934	act1\gheed\ghe_act1_q2_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
ESOUND_GHEED_ACT1_Q3_AFTER	3935	act1\gheed\ghe_act1_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
